nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
KryoUS/react-5-mini,https://github.com/KryoUS/react-5-mini,2018-06-20T08:37:00+09,2018-06-20 11:00:26+09:00,1,12186,11,0,0,1,0,1529460026,0.39331579189054,0.0,0.5095714824278473,0.004325259515570935,0.0,0.0,0.125,0.0,0.12902656672924478
megsdev/react-5-mini,https://github.com/megsdev/react-5-mini,2018-06-20T09:52:47+09,2018-06-20 11:24:47+09:00,1,12185,11,0,0,1,0,1529461487,0.393330908947781,0.0,0.5095295941021237,0.004325259515570935,0.0,0.0,0.125,0.0,0.12902322032068447
AshtonM11/react-5-mini,https://github.com/AshtonM11/react-5-mini,2018-06-20T09:56:09+09,2018-06-20 11:07:08+09:00,1,12154,14,0,0,1,0,1529460428,0.3933199514093702,0.0,0.5082310560046915,0.005622837370242215,0.0,0.0,0.125,0.0,0.12902173059803798
Mkoerber7/react-5-mini,https://github.com/Mkoerber7/react-5-mini,2018-02-13T02:17:55+09,2018-02-13 05:11:45+09:00,1,3148,1436,0,0,0,0,1518466305,0.27956308165878385,0.0,0.13098479453776232,0.620674740484429,0.0,0.0,0.0,0.0,0.1289028270851219
Garrettcraig4/react-5-mini,https://github.com/Garrettcraig4/react-5-mini,2018-02-13T02:29:18+09,2018-02-13 03:53:43+09:00,1,3109,1439,0,0,0,0,1518461623,0.2795146367155926,0.0,0.1293511498345411,0.6219723183391004,0.0,0.0,0.0,0.0,0.12885476311115426
zcericola/react-5-mini,https://github.com/zcericola/react-5-mini,2018-02-13T02:20:44+09,2018-02-13 03:31:49+09:00,1,3127,1432,0,0,0,0,1518460309,0.2795010406764313,0.0,0.1301051396975663,0.6189446366782007,0.0,0.0,0.0,0.0,0.12856885213152477
nataly985/react-5-mini,https://github.com/nataly985/react-5-mini,2018-05-06T13:35:42+09,2018-05-08 04:41:08+09:00,1,11772,48,0,0,1,0,1525722068,0.35463890958358724,0.0,0.49222971557826833,0.02032871972318339,0.0,0.0,0.125,0.0,0.12402466811062987
bfrest/react-5-mini,https://github.com/bfrest/react-5-mini,2018-05-11T12:30:13+09,2018-05-15 12:31:02+09:00,1,11757,34,0,0,1,0,1526355062,0.3611885375994738,0.0,0.49160139069241404,0.014273356401384083,0.0,0.0,0.125,0.0,0.12400791058665898
bheadwhite/react-5-mini,https://github.com/bheadwhite/react-5-mini,2018-05-21T04:25:09+09,2018-05-21 13:21:27+09:00,1,11733,13,0,0,1,0,1526876487,0.36658375428112266,0.0,0.49059607087504714,0.005190311418685121,0.0,0.0,0.125,0.0,0.12342126707185687
EkhatorOwen/react-5-mini,https://github.com/EkhatorOwen/react-5-mini,2018-05-22T01:21:50+09,2018-05-22 02:15:53+09:00,1,11678,8,0,0,1,0,1526922953,0.3670645408531695,0.0,0.488292212960248,0.003027681660899654,0.0,0.0,0.125,0.0,0.12292305443428964
Devinbeth/react-5-mini,https://github.com/Devinbeth/react-5-mini,2018-02-20T01:37:56+09,2018-02-20 06:15:37+09:00,3,9468,16,0,0,1,0,1519074937,0.2858606345559125,0.16666666666666666,0.39571901311104596,0.006487889273356401,0.0,0.0,0.125,0.0,0.12246677545087269
jonbaxt/react-5-mini,https://github.com/jonbaxt/react-5-mini,2018-05-08T00:35:30+09,2018-05-08 06:18:31+09:00,1,11786,12,0,0,1,0,1525727911,0.3546993674654895,0.0,0.492816152138399,0.004757785467128028,0.0,0.0,0.125,0.0,0.12215916313387706
Rachel-Hicken/react-5-mini,https://github.com/Rachel-Hicken/react-5-mini,2018-05-08T04:40:35+09,2018-05-08 05:39:01+09:00,1,11727,8,0,0,1,0,1525725541,0.3546748449291027,0.0,0.4903447409207054,0.003027681660899654,0.0,0.0,0.125,0.0,0.12163090843883848
haydenAn/react-5-mini,https://github.com/haydenAn/react-5-mini,2018-04-03T01:40:30+09,2018-04-05 12:48:15+09:00,1,11826,30,0,0,1,0,1522900095,0.32543978064891266,0.0,0.4944916851673439,0.012543252595155709,0.0,0.0,0.125,0.0,0.11968433980142654
WilliamWon/react-5-mini,https://github.com/WilliamWon/react-5-mini,2018-04-03T01:40:10+09,2018-04-05 12:55:51+09:00,1,11819,18,0,0,1,0,1522900551,0.32544449890907823,0.0,0.49419846688727853,0.007352941176470588,0.0,0.0,0.125,0.0,0.11899948837160342
jacobjburton/react-5-mini,https://github.com/jacobjburton/react-5-mini,2018-04-10T00:36:39+09,2018-04-10 03:25:05+09:00,1,11761,14,0,0,1,0,1523298305,0.32956008411499005,0.0,0.4917689439953085,0.005622837370242215,0.0,0.0,0.125,0.0,0.1189939831850676
stevenwright1012/react-5-mini,https://github.com/stevenwright1012/react-5-mini,2018-04-10T00:56:32+09,2018-04-10 04:09:29+09:00,1,11707,9,0,0,1,0,1523300969,0.32958764868753626,0.0,0.489506974406233,0.0034602076124567475,0.0,0.0,0.125,0.0,0.11844435383827825
mrisby-12/react-5-mini,https://github.com/mrisby-12/react-5-mini,2018-03-13T01:23:46+09,2018-03-13 04:07:41+09:00,1,11780,13,0,0,1,0,1520881661,0.3045549193791092,0.0,0.4925648221840573,0.005190311418685121,0.0,0.0,0.125,0.0,0.11591375662273146
wanglin2331/react-5-mini,https://github.com/wanglin2331/react-5-mini,2018-02-28T11:12:43+09,2018-03-01 08:48:07+09:00,2,9637,12,0,0,1,0,1519861687,0.29400118540078424,0.08333333333333333,0.40279814015833787,0.004757785467128028,0.0,0.0,0.125,0.0,0.11373630554494793
ajohnson2205/redux-counter,https://github.com/ajohnson2205/redux-counter,2017-10-06T09:01:35+09,2017-10-07 23:52:52+09:00,2,9148,9,0,0,2,0,1507387972,0.16493488583683216,0.08333333333333333,0.3823147488794873,0.0034602076124567475,0.0,0.0,0.25,0.0,0.1105053969577637
kellerchch/react-5-mini,https://github.com/kellerchch/react-5-mini,2018-02-28T11:12:36+09,2018-03-09 09:06:13+09:00,1,10272,17,0,0,1,0,1520553973,0.301164311402936,0.0,0.4293972269928371,0.006920415224913495,0.0,0.0,0.125,0.0,0.10781024420258582
